country,iso3,region,year,religion,pct_2010,pct_2020,population_2010,population_2020,diversity_index
Poland,POL,Europe,2020,Islam,0,0,38095352,38171012,1.88
Poland,POL,Europe,2020,Judaism,0,0,38095352,38171012,1.88
Poland,POL,Europe,2020,Other Religions,0,0.1,38095352,38171012,1.88
Poland,POL,Europe,2020,Unaffiliated,2.7,8.6,38095352,38171012,1.88
Portugal,PRT,Europe,2020,Buddhism,0.2,0.2,10578660,10370519,3
Portugal,PRT,Europe,2020,Christianity,91.8,85.1,10578660,10370519,3
Portugal,PRT,Europe,2020,Hinduism,0.2,0.2,10578660,10370519,3
Portugal,PRT,Europe,2020,Islam,0.3,0.4,10578660,10370519,3
Portugal,PRT,Europe,2020,Judaism,0,0,10578660,10370519,3
Portugal,PRT,Europe,2020,Other Religions,0.4,0.3,10578660,10370519,3
Portugal,PRT,Europe,2020,Unaffiliated,7.2,13.8,10578660,10370519,3
Puerto Rico,PRI,Latin America-Caribbean,2020,Buddhism,0.3,0.2,3714836,3275805,2.33
Puerto Rico,PRI,Latin America-Caribbean,2020,Christianity,88.9,88.8,3714836,3275805,2.33
Puerto Rico,PRI,Latin America-Caribbean,2020,Hinduism,0.1,0.1,3714836,3275805,2.33
Puerto Rico,PRI,Latin America-Caribbean,2020,Islam,0.1,0.1,3714836,3275805,2.33
Puerto Rico,PRI,Latin America-Caribbean,2020,Judaism,0,0,3714836,3275805,2.33
Puerto Rico,PRI,Latin America-Caribbean,2020,Other Religions,0.2,0.3,3714836,3275805,2.33
Puerto Rico,PRI,Latin America-Caribbean,2020,Unaffiliated,10.3,10.4,3714836,3275805,2.33
Qatar,QAT,Middle East-North Africa,2020,Buddhism,0.2,0.2,1709230,2803375,4.63
Qatar,QAT,Middle East-North Africa,2020,Christianity,13.4,12.5,1709230,2803375,4.63
Qatar,QAT,Middle East-North Africa,2020,Hinduism,11.1,10.6,1709230,2803375,4.63
Qatar,QAT,Middle East-North Africa,2020,Islam,74.6,75.9,1709230,2803375,4.63
Qatar,QAT,Middle East-North Africa,2020,Judaism,0,0,1709230,2803375,4.63
Qatar,QAT,Middle East-North Africa,2020,Other Religions,0.4,0.4,1709230,2803375,4.63
Qatar,QAT,Middle East-North Africa,2020,Unaffiliated,0.3,0.3,1709230,2803375,4.63
Republic of the Congo,COG,Sub-Saharan Africa,2020,Buddhism,0,0,4462290,5752791,1.71
Republic of the Congo,COG,Sub-Saharan Africa,2020,Christianity,91.8,92.2,4462290,5752791,1.71
Republic of the Congo,COG,Sub-Saharan Africa,2020,Hinduism,0,0,4462290,5752791,1.71
Republic of the Congo,COG,Sub-Saharan Africa,2020,Islam,1.5,1.5,4462290,5752791,1.71
Republic of the Congo,COG,Sub-Saharan Africa,2020,Judaism,0,0,4462290,5752791,1.71
Republic of the Congo,COG,Sub-Saharan Africa,2020,Other Religions,1.1,1.1,4462290,5752791,1.71
Republic of the Congo,COG,Sub-Saharan Africa,2020,Unaffiliated,5.6,5.2,4462290,5752791,1.71
Reunion,REU,Sub-Saharan Africa,2020,Buddhism,0.2,0.2,844472,861446,2.68
Reunion,REU,Sub-Saharan Africa,2020,Christianity,87.4,87.5,844472,861446,2.68
Reunion,REU,Sub-Saharan Africa,2020,Hinduism,4.6,4.5,844472,861446,2.68
Reunion,REU,Sub-Saharan Africa,2020,Islam,4.2,4.2,844472,861446,2.68
Reunion,REU,Sub-Saharan Africa,2020,Judaism,0.1,0.1,844472,861446,2.68
Reunion,REU,Sub-Saharan Africa,2020,Other Religions,1.5,1.4,844472,861446,2.68
Reunion,REU,Sub-Saharan Africa,2020,Unaffiliated,2.1,2.1,844472,861446,2.68
Romania,ROU,Europe,2020,Buddhism,0,0,20432574,19392469,0.34
Romania,ROU,Europe,2020,Christianity,99.3,98.5,20432574,19392469,0.34
Romania,ROU,Europe,2020,Hinduism,0,0,20432574,19392469,0.34
Romania,ROU,Europe,2020,Islam,0.3,0.4,20432574,19392469,0.34
Romania,ROU,Europe,2020,Judaism,0,0,20432574,19392469,0.34
Romania,ROU,Europe,2020,Other Religions,0.1,0.1,20432574,19392469,0.34
Romania,ROU,Europe,2020,Unaffiliated,0.2,0.9,20432574,19392469,0.34
Russia,RUS,Europe,2020,Buddhism,0.4,0.4,143934466,146371299,5.41
Russia,RUS,Europe,2020,Christianity,77.1,69.9,143934466,146371299,5.41
Russia,RUS,Europe,2020,Hinduism,0.1,0.1,143934466,146371299,5.41
Russia,RUS,Europe,2020,Islam,8.6,8.2,143934466,146371299,5.41
Russia,RUS,Europe,2020,Judaism,0.1,0.1,143934466,146371299,5.41
Russia,RUS,Europe,2020,Other Religions,0.7,1.2,143934466,146371299,5.41
Russia,RUS,Europe,2020,Unaffiliated,13,20.2,143934466,146371299,5.41
Rwanda,RWA,Sub-Saharan Africa,2020,Christianity,96.9,97,10317554,13065837,0.68
Rwanda,RWA,Sub-Saharan Africa,2020,Hinduism,0,0,10317554,13065837,0.68
Rwanda,RWA,Sub-Saharan Africa,2020,Islam,1.3,1.8,10317554,13065837,0.68
Rwanda,RWA,Sub-Saharan Africa,2020,Other Religions,0.9,0.1,10317554,13065837,0.68
Rwanda,RWA,Sub-Saharan Africa,2020,Unaffiliated,0.9,1,10317554,13065837,0.68
Samoa,WSM,Asia-Pacific,2020,Buddhism,0.1,0,193023,211944,0.54
Samoa,WSM,Asia-Pacific,2020,Christianity,98.6,97.6,193023,211944,0.54
Samoa,WSM,Asia-Pacific,2020,Hinduism,0.1,0,193023,211944,0.54
Samoa,WSM,Asia-Pacific,2020,Islam,0,0,193023,211944,0.54
Samoa,WSM,Asia-Pacific,2020,Judaism,0,0,193023,211944,0.54
Samoa,WSM,Asia-Pacific,2020,Other Religions,1.1,2.2,193023,211944,0.54
Samoa,WSM,Asia-Pacific,2020,Unaffiliated,0.1,0.1,193023,211944,0.54
Sao Tome and Principe,STP,Sub-Saharan Africa,2020,Christianity,82.3,84.4,181802,217435,3.2
Sao Tome and Principe,STP,Sub-Saharan Africa,2020,Islam,0.2,0.1,181802,217435,3.2
Sao Tome and Principe,STP,Sub-Saharan Africa,2020,Other Religions,5.1,5.8,181802,217435,3.2
Sao Tome and Principe,STP,Sub-Saharan Africa,2020,Unaffiliated,12.5,9.7,181802,217435,3.2
Saudi Arabia,SAU,Middle East-North Africa,2020,Buddhism,0.1,0.1,25157129,30991207,1.61
Saudi Arabia,SAU,Middle East-North Africa,2020,Christianity,3.4,4.4,25157129,30991207,1.61
Saudi Arabia,SAU,Middle East-North Africa,2020,Hinduism,2,2.6,25157129,30991207,1.61
Saudi Arabia,SAU,Middle East-North Africa,2020,Islam,94.4,92.7,25157129,30991207,1.61
Saudi Arabia,SAU,Middle East-North Africa,2020,Judaism,0,0,25157129,30991207,1.61
Saudi Arabia,SAU,Middle East-North Africa,2020,Other Religions,0.1,0.1,25157129,30991207,1.61
Saudi Arabia,SAU,Middle East-North Africa,2020,Unaffiliated,0.1,0.1,25157129,30991207,1.61
Senegal,SEN,Sub-Saharan Africa,2020,Buddhism,0,0,12635413,16789220,0.56
Senegal,SEN,Sub-Saharan Africa,2020,Christianity,3.4,2.4,12635413,16789220,0.56
Senegal,SEN,Sub-Saharan Africa,2020,Islam,96.1,97.6,12635413,16789220,0.56
Senegal,SEN,Sub-Saharan Africa,2020,Judaism,0,0,12635413,16789220,0.56
Senegal,SEN,Sub-Saharan Africa,2020,Other Religions,0.5,0,12635413,16789220,0.56
Senegal,SEN,Sub-Saharan Africa,2020,Unaffiliated,0,0,12635413,16789220,0.56
Serbia,SRB,Europe,2020,Buddhism,0,0,7395865,6907812,1.85
Serbia,SRB,Europe,2020,Christianity,95.5,91.5,7395865,6907812,1.85
Serbia,SRB,Europe,2020,Hinduism,0,0,7395865,6907812,1.85
Serbia,SRB,Europe,2020,Islam,3.2,4.4,7395865,6907812,1.85
Serbia,SRB,Europe,2020,Judaism,0,0,7395865,6907812,1.85
Serbia,SRB,Europe,2020,Other Religions,0,0,7395865,6907812,1.85
Serbia,SRB,Europe,2020,Unaffiliated,1.2,4,7395865,6907812,1.85
Seychelles,SYC,Sub-Saharan Africa,2020,Buddhism,0.8,0.8,94971,120291,1.36
Seychelles,SYC,Sub-Saharan Africa,2020,Christianity,94,94,94971,120291,1.36
Seychelles,SYC,Sub-Saharan Africa,2020,Hinduism,1.5,1.4,94971,120291,1.36
Seychelles,SYC,Sub-Saharan Africa,2020,Islam,0.9,0.9,94971,120291,1.36
Seychelles,SYC,Sub-Saharan Africa,2020,Other Religions,0.6,0.6,94971,120291,1.36
Seychelles,SYC,Sub-Saharan Africa,2020,Unaffiliated,2.2,2.4,94971,120291,1.36
Sierra Leone,SLE,Sub-Saharan Africa,2020,Christianity,18.1,19.8,6222714,7912558,3.71
Sierra Leone,SLE,Sub-Saharan Africa,2020,Hinduism,0,0,6222714,7912558,3.71
Sierra Leone,SLE,Sub-Saharan Africa,2020,Islam,81.6,80.1,6222714,7912558,3.71
Sierra Leone,SLE,Sub-Saharan Africa,2020,Other Religions,0.2,0,6222714,7912558,3.71
Sierra Leone,SLE,Sub-Saharan Africa,2020,Unaffiliated,0.1,0,6222714,7912558,3.71
Singapore,SGP,Asia-Pacific,2020,Buddhism,33,30.8,5077014,5620151,9.25
Singapore,SGP,Asia-Pacific,2020,Christianity,18.3,18.8,5077014,5620151,9.25
Singapore,SGP,Asia-Pacific,2020,Hinduism,5.4,5.3,5077014,5620151,9.25
Singapore,SGP,Asia-Pacific,2020,Islam,15.6,16.1,5077014,5620151,9.25
Singapore,SGP,Asia-Pacific,2020,Judaism,0,0,5077014,5620151,9.25
Singapore,SGP,Asia-Pacific,2020,Other Religions,11.1,9.1,5077014,5620151,9.25
Singapore,SGP,Asia-Pacific,2020,Unaffiliated,16.6,19.9,5077014,5620151,9.25
Slovakia,SVK,Europe,2020,Buddhism,0.1,0.1,5391851,5455024,4.57
Slovakia,SVK,Europe,2020,Christianity,75.1,73.7,5391851,5455024,4.57
Slovakia,SVK,Europe,2020,Hinduism,0,0,5391851,5455024,4.57
Slovakia,SVK,Europe,2020,Islam,0,0.1,5391851,5455024,4.57
Slovakia,SVK,Europe,2020,Judaism,0,0,5391851,5455024,4.57
Slovakia,SVK,Europe,2020,Other Religions,0.1,0.7,5391851,5455024,4.57
Slovakia,SVK,Europe,2020,Unaffiliated,24.7,25.3,5391851,5455024,4.57
Slovenia,SVN,Europe,2020,Buddhism,0,0,2044612,2102420,5.46
Slovenia,SVN,Europe,2020,Christianity,72.4,65.4,2044612,2102420,5.46
Slovenia,SVN,Europe,2020,Hinduism,0.1,0,2044612,2102420,5.46
Slovenia,SVN,Europe,2020,Islam,0.9,1.6,2044612,2102420,5.46
Slovenia,SVN,Europe,2020,Judaism,0,0,2044612,2102420,5.46
Slovenia,SVN,Europe,2020,Other Religions,0.1,0.6,2044612,2102420,5.46
Slovenia,SVN,Europe,2020,Unaffiliated,26.4,32.3,2044612,2102420,5.46
Solomon Islands,SLB,Asia-Pacific,2020,Buddhism,0.3,0.3,532968,744498,1.11
Solomon Islands,SLB,Asia-Pacific,2020,Christianity,95.3,95,532968,744498,1.11
Solomon Islands,SLB,Asia-Pacific,2020,Hinduism,0,0,532968,744498,1.11
Solomon Islands,SLB,Asia-Pacific,2020,Islam,0.3,0.3,532968,744498,1.11
Solomon Islands,SLB,Asia-Pacific,2020,Other Religions,3.8,4,532968,744498,1.11
Solomon Islands,SLB,Asia-Pacific,2020,Unaffiliated,0.3,0.3,532968,744498,1.11
Somalia,SOM,Sub-Saharan Africa,2020,Christianity,0,0,12261757,16651191,0.04
Somalia,SOM,Sub-Saharan Africa,2020,Hinduism,0,0,12261757,16651191,0.04
Somalia,SOM,Sub-Saharan Africa,2020,Islam,99.8,99.8,12261757,16651191,0.04
Somalia,SOM,Sub-Saharan Africa,2020,Other Religions,0.1,0.1,12261757,16651191,0.04
Somalia,SOM,Sub-Saharan Africa,2020,Unaffiliated,0,0,12261757,16651191,0.04
South Africa,ZAF,Sub-Saharan Africa,2020,Buddhism,0,0,52344051,60562381,3.08
South Africa,ZAF,Sub-Saharan Africa,2020,Christianity,84.3,85.3,52344051,60562381,3.08
South Africa,ZAF,Sub-Saharan Africa,2020,Hinduism,1,1.1,52344051,60562381,3.08
South Africa,ZAF,Sub-Saharan Africa,2020,Islam,1.9,1.6,52344051,60562381,3.08
South Africa,ZAF,Sub-Saharan Africa,2020,Judaism,0.1,0.1,52344051,60562381,3.08
South Africa,ZAF,Sub-Saharan Africa,2020,Other Religions,6.7,8.9,52344051,60562381,3.08
South Africa,ZAF,Sub-Saharan Africa,2020,Unaffiliated,5.8,3.1,52344051,60562381,3.08
South Korea,KOR,Asia-Pacific,2020,Buddhism,25.6,19,48769333,51858482,7.33
South Korea,KOR,Asia-Pacific,2020,Christianity,32.1,32,48769333,51858482,7.33
South Korea,KOR,Asia-Pacific,2020,Hinduism,0,0.1,48769333,51858482,7.33
South Korea,KOR,Asia-Pacific,2020,Islam,0.2,0.3,48769333,51858482,7.33
South Korea,KOR,Asia-Pacific,2020,Judaism,0,0,48769333,51858482,7.33
South Korea,KOR,Asia-Pacific,2020,Other Religions,0.7,0.3,48769333,51858482,7.33
South Korea,KOR,Asia-Pacific,2020,Unaffiliated,41.3,48.3,48769333,51858482,7.33
South Sudan,SSD,Sub-Saharan Africa,2020,Buddhism,0,0,9745954,10698467,6.09
South Sudan,SSD,Sub-Saharan Africa,2020,Christianity,58.7,60.5,9745954,10698467,6.09
South Sudan,SSD,Sub-Saharan Africa,2020,Hinduism,0,0,9745954,10698467,6.09
South Sudan,SSD,Sub-Saharan Africa,2020,Islam,6.2,6.2,9745954,10698467,6.09
South Sudan,SSD,Sub-Saharan Africa,2020,Other Religions,34.6,32.8,9745954,10698467,6.09
South Sudan,SSD,Sub-Saharan Africa,2020,Unaffiliated,0.4,0.4,9745954,10698467,6.09
Spain,ESP,Europe,2020,Buddhism,0,0,46840472,47679489,5.21
Spain,ESP,Europe,2020,Christianity,78.6,69.5,46840472,47679489,5.21
Spain,ESP,Europe,2020,Hinduism,0,0.1,46840472,47679489,5.21
Spain,ESP,Europe,2020,Islam,2.1,3.6,46840472,47679489,5.21
Spain,ESP,Europe,2020,Judaism,0,0,46840472,47679489,5.21
Spain,ESP,Europe,2020,Other Religions,0.2,0.4,46840472,47679489,5.21
Spain,ESP,Europe,2020,Unaffiliated,19,26.4,46840472,47679489,5.21
Sri Lanka,LKA,Asia-Pacific,2020,Buddhism,70.1,69.6,20879089,22561807,5.61
Sri Lanka,LKA,Asia-Pacific,2020,Christianity,7.6,5.6,20879089,22561807,5.61
Sri Lanka,LKA,Asia-Pacific,2020,Hinduism,12.6,14.5,20879089,22561807,5.61
Sri Lanka,LKA,Asia-Pacific,2020,Islam,9.7,10.2,20879089,22561807,5.61
Sri Lanka,LKA,Asia-Pacific,2020,Judaism,0,0,20879089,22561807,5.61
Sri Lanka,LKA,Asia-Pacific,2020,Other Religions,0,0,20879089,22561807,5.61
Sri Lanka,LKA,Asia-Pacific,2020,Unaffiliated,0,0.1,20879089,22561807,5.61
St. Lucia,LCA,Latin America-Caribbean,2020,Christianity,91.5,91.7,170907,178251,1.8
St. Lucia,LCA,Latin America-Caribbean,2020,Hinduism,0.3,0.3,170907,178251,1.8
St. Lucia,LCA,Latin America-Caribbean,2020,Islam,0.1,0.1,170907,178251,1.8
St. Lucia,LCA,Latin America-Caribbean,2020,Other Religions,2,2,170907,178251,1.8
St. Lucia,LCA,Latin America-Caribbean,2020,Unaffiliated,6,5.9,170907,178251,1.8
St. Vincent and the Grenadines,VCT,Latin America-Caribbean,2020,Christianity,86.3,86.3,109959,103526,2.87
St. Vincent and the Grenadines,VCT,Latin America-Caribbean,2020,Hinduism,0.1,0.1,109959,103526,2.87
St. Vincent and the Grenadines,VCT,Latin America-Caribbean,2020,Islam,0.1,0.1,109959,103526,2.87
St. Vincent and the Grenadines,VCT,Latin America-Caribbean,2020,Other Religions,5.6,5.6,109959,103526,2.87
St. Vincent and the Grenadines,VCT,Latin America-Caribbean,2020,Unaffiliated,7.9,7.9,109959,103526,2.87
Sudan,SDN,Middle East-North Africa,2020,Christianity,0.2,0.5,35414400,46789231,0.26
Sudan,SDN,Middle East-North Africa,2020,Hinduism,0,0,35414400,46789231,0.26
Sudan,SDN,Middle East-North Africa,2020,Islam,99.7,98.9,35414400,46789231,0.26
Sudan,SDN,Middle East-North Africa,2020,Other Religions,0,0.1,35414400,46789231,0.26
Sudan,SDN,Middle East-North Africa,2020,Unaffiliated,0.1,0.6,35414400,46789231,0.26
Suriname,SUR,Latin America-Caribbean,2020,Buddhism,0.4,0.4,549923,612317,7.54
Suriname,SUR,Latin America-Caribbean,2020,Christianity,51.6,52.8,549923,612317,7.54
Suriname,SUR,Latin America-Caribbean,2020,Hinduism,23.4,22.5,549923,612317,7.54
Suriname,SUR,Latin America-Caribbean,2020,Islam,14.1,13.1,549923,612317,7.54
Suriname,SUR,Latin America-Caribbean,2020,Judaism,0,0,549923,612317,7.54
Suriname,SUR,Latin America-Caribbean,2020,Other Religions,3.1,3.1,549923,612317,7.54
Suriname,SUR,Latin America-Caribbean,2020,Unaffiliated,7.4,8.1,549923,612317,7.54
Sweden,SWE,Europe,2020,Buddhism,0.6,0.8,9378232,10353687,6.3
Sweden,SWE,Europe,2020,Christianity,72.8,60.8,9378232,10353687,6.3
Sweden,SWE,Europe,2020,Hinduism,0.3,0.5,9378232,10353687,6.3
Sweden,SWE,Europe,2020,Islam,4.5,8.1,9378232,10353687,6.3
Sweden,SWE,Europe,2020,Judaism,0.1,0.2,9378232,10353687,6.3
Sweden,SWE,Europe,2020,Other Religions,0.3,0.8,9378232,10353687,6.3
Sweden,SWE,Europe,2020,Unaffiliated,21.5,28.9,9378232,10353687,6.3
Switzerland,CHE,Europe,2020,Buddhism,0.5,0.6,7825754,8640582,6.09
Switzerland,CHE,Europe,2020,Christianity,73.3,61.6,7825754,8640582,6.09
Switzerland,CHE,Europe,2020,Hinduism,0.5,0.5,7825754,8640582,6.09
Switzerland,CHE,Europe,2020,Islam,5.1,6.1,7825754,8640582,6.09
Switzerland,CHE,Europe,2020,Judaism,0.2,0.2,7825754,8640582,6.09
Switzerland,CHE,Europe,2020,Other Religions,0.2,0.2,7825754,8640582,6.09
Switzerland,CHE,Europe,2020,Unaffiliated,20.1,30.8,7825754,8640582,6.09
Syria,SYR,Middle East-North Africa,2020,Christianity,8.6,3.8,22482421,21049429,1.3
Syria,SYR,Middle East-North Africa,2020,Hinduism,0,0,22482421,21049429,1.3
Syria,SYR,Middle East-North Africa,2020,Islam,89.5,94.2,22482421,21049429,1.3
Syria,SYR,Middle East-North Africa,2020,Judaism,0,0,22482421,21049429,1.3
Syria,SYR,Middle East-North Africa,2020,Other Religions,0,0,22482421,21049429,1.3
Syria,SYR,Middle East-North Africa,2020,Unaffiliated,1.9,2,22482421,21049429,1.3
Taiwan,TWN,Asia-Pacific,2020,Buddhism,20.9,19.2,23224049,23663459,7.46
Taiwan,TWN,Asia-Pacific,2020,Christianity,4.9,5.5,23224049,23663459,7.46
Taiwan,TWN,Asia-Pacific,2020,Islam,0.3,0.5,23224049,23663459,7.46
Taiwan,TWN,Asia-Pacific,2020,Other Religions,51.1,51.7,23224049,23663459,7.46
Taiwan,TWN,Asia-Pacific,2020,Unaffiliated,22.8,23.1,23224049,23663459,7.46
Tajikistan,TJK,Asia-Pacific,2020,Buddhism,0,0,7652141,9749311,0.25
Tajikistan,TJK,Asia-Pacific,2020,Christianity,1,1,7652141,9749311,0.25
Tajikistan,TJK,Asia-Pacific,2020,Hinduism,0,0,7652141,9749311,0.25
Tajikistan,TJK,Asia-Pacific,2020,Islam,98.9,98.9,7652141,9749311,0.25
Tajikistan,TJK,Asia-Pacific,2020,Other Religions,0,0,7652141,9749311,0.25
Tajikistan,TJK,Asia-Pacific,2020,Unaffiliated,0.1,0.1,7652141,9749311,0.25
Tanzania,TZA,Sub-Saharan Africa,2020,Buddhism,0,0,44758488,60972798,5.72
Tanzania,TZA,Sub-Saharan Africa,2020,Christianity,61.7,64.7,44758488,60972798,5.72
Tanzania,TZA,Sub-Saharan Africa,2020,Hinduism,0,0,44758488,60972798,5.72
Tanzania,TZA,Sub-Saharan Africa,2020,Islam,35.4,29.9,44758488,60972798,5.72
Tanzania,TZA,Sub-Saharan Africa,2020,Judaism,0,0,44758488,60972798,5.72
Tanzania,TZA,Sub-Saharan Africa,2020,Other Religions,0.7,2,44758488,60972798,5.72
Tanzania,TZA,Sub-Saharan Africa,2020,Unaffiliated,2.2,3.5,44758488,60972798,5.72
Thailand,THA,Asia-Pacific,2020,Buddhism,93.4,94.4,68579448,71641484,1.25
Thailand,THA,Asia-Pacific,2020,Christianity,1.2,1,68579448,71641484,1.25
Thailand,THA,Asia-Pacific,2020,Hinduism,0.1,0,68579448,71641484,1.25
Thailand,THA,Asia-Pacific,2020,Islam,5,4.5,68579448,71641484,1.25
Thailand,THA,Asia-Pacific,2020,Judaism,0,0,68579448,71641484,1.25
Thailand,THA,Asia-Pacific,2020,Other Religions,0.1,0,68579448,71641484,1.25
Thailand,THA,Asia-Pacific,2020,Unaffiliated,0.1,0,68579448,71641484,1.25
Timor-Leste,TLS,Asia-Pacific,2020,Buddhism,0,0,1084680,1326054,0.11
Timor-Leste,TLS,Asia-Pacific,2020,Christianity,99.4,99.5,1084680,1326054,0.11
Timor-Leste,TLS,Asia-Pacific,2020,Hinduism,0.2,0,1084680,1326054,0.11
Timor-Leste,TLS,Asia-Pacific,2020,Islam,0.2,0.3,1084680,1326054,0.11
Timor-Leste,TLS,Asia-Pacific,2020,Other Religions,0,0.1,1084680,1326054,0.11
Timor-Leste,TLS,Asia-Pacific,2020,Unaffiliated,0.2,0.1,1084680,1326054,0.11
Togo,TGO,Sub-Saharan Africa,2020,Buddhism,0,0,6732590,8669721,7.09
Togo,TGO,Sub-Saharan Africa,2020,Christianity,58.4,56.9,6732590,8669721,7.09
Togo,TGO,Sub-Saharan Africa,2020,Hinduism,0,0,6732590,8669721,7.09
Togo,TGO,Sub-Saharan Africa,2020,Islam,16.2,16.1,6732590,8669721,7.09
Togo,TGO,Sub-Saharan Africa,2020,Judaism,0,0,6732590,8669721,7.09
Togo,TGO,Sub-Saharan Africa,2020,Other Religions,17.8,19,6732590,8669721,7.09
Togo,TGO,Sub-Saharan Africa,2020,Unaffiliated,7.6,8,6732590,8669721,7.09
Tonga,TON,Asia-Pacific,2020,Buddhism,0.2,0.1,107400,105704,0.51
Tonga,TON,Asia-Pacific,2020,Christianity,97.8,97.8,107400,105704,0.51
Tonga,TON,Asia-Pacific,2020,Hinduism,0.1,0.1,107400,105704,0.51
Tonga,TON,Asia-Pacific,2020,Islam,0,0.1,107400,105704,0.51
Tonga,TON,Asia-Pacific,2020,Other Religions,1.6,1.5,107400,105704,0.51
Tonga,TON,Asia-Pacific,2020,Unaffiliated,0.3,0.6,107400,105704,0.51
Trinidad and Tobago,TTO,Latin America-Caribbean,2020,Buddhism,0,0,1386654,1481024,5.41
Trinidad and Tobago,TTO,Latin America-Caribbean,2020,Christianity,69.6,70,1386654,1481024,5.41
Trinidad and Tobago,TTO,Latin America-Caribbean,2020,Hinduism,20.9,20.6,1386654,1481024,5.41
Trinidad and Tobago,TTO,Latin America-Caribbean,2020,Islam,5.5,5.5,1386654,1481024,5.41
Trinidad and Tobago,TTO,Latin America-Caribbean,2020,Judaism,0,0,1386654,1481024,5.41
Trinidad and Tobago,TTO,Latin America-Caribbean,2020,Other Religions,1.4,1.4,1386654,1481024,5.41
Trinidad and Tobago,TTO,Latin America-Caribbean,2020,Unaffiliated,2.5,2.4,1386654,1481024,5.41
Tunisia,TUN,Middle East-North Africa,2020,Christianity,0.2,0.2,10765980,11974057,0.16
Tunisia,TUN,Middle East-North Africa,2020,Islam,99.4,99.3,10765980,11974057,0.16
Tunisia,TUN,Middle East-North Africa,2020,Judaism,0,0,10765980,11974057,0.16
Tunisia,TUN,Middle East-North Africa,2020,Unaffiliated,0.4,0.4,10765980,11974057,0.16
Turkey,TUR,Asia-Pacific,2020,Buddhism,0,0.1,73346769,86091692,0.66
Turkey,TUR,Asia-Pacific,2020,Christianity,0.7,0.1,73346769,86091692,0.66
Turkey,TUR,Asia-Pacific,2020,Hinduism,0,0,73346769,86091692,0.66
Turkey,TUR,Asia-Pacific,2020,Islam,98.6,97.1,73346769,86091692,0.66
Turkey,TUR,Asia-Pacific,2020,Judaism,0,0,73346769,86091692,0.66
Turkey,TUR,Asia-Pacific,2020,Other Religions,0.4,0.1,73346769,86091692,0.66
Turkey,TUR,Asia-Pacific,2020,Unaffiliated,0.2,2.5,73346769,86091692,0.66
Turkmenistan,TKM,Asia-Pacific,2020,Buddhism,0,0,5564356,6949912,1.26
Turkmenistan,TKM,Asia-Pacific,2020,Christianity,6.4,5.6,5564356,6949912,1.26
Turkmenistan,TKM,Asia-Pacific,2020,Hinduism,0,0,5564356,6949912,1.26
Turkmenistan,TKM,Asia-Pacific,2020,Islam,93,94.3,5564356,6949912,1.26
Turkmenistan,TKM,Asia-Pacific,2020,Judaism,0,0,5564356,6949912,1.26
Turkmenistan,TKM,Asia-Pacific,2020,Other Religions,0.1,0,5564356,6949912,1.26
Turkmenistan,TKM,Asia-Pacific,2020,Unaffiliated,0.5,0.1,5564356,6949912,1.26
U.S. Virgin Islands,VIR,Latin America-Caribbean,2020,Christianity,94.8,94.5,106311,87707,1.23
U.S. Virgin Islands,VIR,Latin America-Caribbean,2020,Hinduism,0.4,0.4,106311,87707,1.23
U.S. Virgin Islands,VIR,Latin America-Caribbean,2020,Islam,0.1,0.1,106311,87707,1.23
U.S. Virgin Islands,VIR,Latin America-Caribbean,2020,Judaism,0.3,0.3,106311,87707,1.23
U.S. Virgin Islands,VIR,Latin America-Caribbean,2020,Other Religions,0.6,0.6,106311,87707,1.23
U.S. Virgin Islands,VIR,Latin America-Caribbean,2020,Unaffiliated,3.7,4,106311,87707,1.23
Uganda,UGA,Sub-Saharan Africa,2020,Buddhism,0,0,32390802,44457153,2.53
Uganda,UGA,Sub-Saharan Africa,2020,Christianity,87.6,87.7,32390802,44457153,2.53
Uganda,UGA,Sub-Saharan Africa,2020,Hinduism,0,0,32390802,44457153,2.53
Uganda,UGA,Sub-Saharan Africa,2020,Islam,11.2,11.4,32390802,44457153,2.53
Uganda,UGA,Sub-Saharan Africa,2020,Judaism,0,0,32390802,44457153,2.53
Uganda,UGA,Sub-Saharan Africa,2020,Other Religions,1.1,0.7,32390802,44457153,2.53
Uganda,UGA,Sub-Saharan Africa,2020,Unaffiliated,0,0.1,32390802,44457153,2.53
Ukraine,UKR,Europe,2020,Buddhism,0.1,0.3,46456003,44680015,3.28
Ukraine,UKR,Europe,2020,Christianity,85.5,83.4,46456003,44680015,3.28
Ukraine,UKR,Europe,2020,Hinduism,0,0,46456003,44680015,3.28
Ukraine,UKR,Europe,2020,Islam,0.9,0.6,46456003,44680015,3.28
Ukraine,UKR,Europe,2020,Judaism,0.1,0.1,46456003,44680015,3.28
Ukraine,UKR,Europe,2020,Other Religions,0.2,0.4,46456003,44680015,3.28
Ukraine,UKR,Europe,2020,Unaffiliated,13.2,15.1,46456003,44680015,3.28
United Arab Emirates,ARE,Middle East-North Africa,2020,Buddhism,0.2,0.2,6938363,9448524,5.06
United Arab Emirates,ARE,Middle East-North Africa,2020,Christianity,13.2,14.3,6938363,9448524,5.06
United Arab Emirates,ARE,Middle East-North Africa,2020,Hinduism,10.8,11.8,6938363,9448524,5.06
United Arab Emirates,ARE,Middle East-North Africa,2020,Islam,75.1,72.9,6938363,9448524,5.06
United Arab Emirates,ARE,Middle East-North Africa,2020,Judaism,0,0,6938363,9448524,5.06
