match_id,minute,team,player,location_x,location_y,shot_type,shot_body_part,xg,goal,technique
3857282,9,United States,Joshua Sargent,116,35.3,Open Play,Head,0.25332773,,Normal
3857282,13,Wales,Ethan Ampadu,87.6,43.1,Open Play,Right Foot,0.013776194,,Half Volley
3857282,28,United States,Sergino Dest,90.9,56.6,Open Play,Right Foot,0.0066337776,,Normal
3857282,35,United States,Timothy Weah,107.7,37.8,Open Play,Right Foot,0.20100605,1,Normal
3857282,44,Wales,Ben Davies,114.7,37.5,Open Play,Head,0.14399761,,Normal
3857282,60,Wales,Kieffer Roberto Francisco Moore,93.4,42.2,Open Play,Left Foot,0.032130886,,Half Volley
3857282,63,Wales,Ben Davies,109.2,38.3,Open Play,Head,0.18666926,,Diving Header
3857282,64,Wales,Kieffer Roberto Francisco Moore,116.3,43.4,Open Play,Head,0.19270518,,Normal
3857282,74,United States,Haji Wright,106.6,46.9,Open Play,Head,0.027433796,,Normal
3857282,76,United States,Brenden Aaronson,116.3,46.7,Open Play,Head,0.09428854,,Normal
3857282,81,Wales,Gareth Frank Bale,108,40,Penalty,Left Foot,0.7835,1,Normal
3857282,88,Wales,Brennan Johnson,109.9,56.2,Open Play,Right Foot,0.042556882,,Normal
3857282,91,United States,Tyler Adams,92.8,35.5,Open Play,Right Foot,0.019808901,,Half Volley
3857297,7,Saudi Arabia,Mohammed Al Burayk,91.6,24.8,Open Play,Right Foot,0.012477021,,Normal
3857297,12,Saudi Arabia,Mohammed Kanoo,105.5,54.5,Open Play,Right Foot,0.03839731,,Normal
3857297,25,Poland,Krystian Bielik,111.7,39.3,Open Play,Head,0.075333446,,Normal
3857297,32,Saudi Arabia,Saleh Khalid Al Shehri,108.5,45,Open Play,Head,0.044610713,,Normal
3857297,38,Poland,Piotr Zieliński,111.9,44.7,Open Play,Right Foot,0.23496674,1,Half Volley
3857297,40,Poland,Robert Lewandowski,112.9,58.5,Open Play,Right Foot,0.009729679,,Half Volley
3857297,45,Saudi Arabia,Salem Mohammed Al Dawsari,108.1,40.1,Penalty,Right Foot,0.7835,,Normal
3857297,45,Saudi Arabia,Mohammed Al Burayk,112.7,32.9,Open Play,Right Foot,0.35719204,,Normal
3857297,50,Saudi Arabia,Saud Abdullah Abdul Hamid,85.9,24.5,Open Play,Right Foot,0.005913877,,Normal
3857297,50,Saudi Arabia,Mohammed Kanoo,104.2,39.3,Open Play,Right Foot,0.03705331,,Overhead Kick
3857297,53,Saudi Arabia,Salem Mohammed Al Dawsari,97.6,21.6,Open Play,Right Foot,0.010959039,,Normal
3857297,54,Saudi Arabia,Salem Mohammed Al Dawsari,114.6,36.1,Open Play,Left Foot,0.16438472,,Normal
3857297,54,Saudi Arabia,Abdulelah Saad Hameed Al-Malki,97,40,Open Play,Right Foot,0.0391187,,Volley
3857297,59,Saudi Arabia,Firas Tariq Nasser Al Albirakan,112.9,27.5,Open Play,Left Foot,0.11089649,,Normal
3857297,60,Saudi Arabia,Mohammed Kanoo,107.3,49.4,Open Play,Right Foot,0.07597345,,Normal
3857297,62,Poland,Arkadiusz Milik,111,38.8,Open Play,Head,0.13519733,,Normal
3857297,65,Poland,Robert Lewandowski,115.1,44.4,Open Play,Other,0.25903136,,Normal
3857297,67,Saudi Arabia,Nawaf Shaker Al Abid,95.1,46.7,Free Kick,Left Foot,0.0660456,,Normal
3857297,68,Saudi Arabia,Salem Mohammed Al Dawsari,96,34.2,Open Play,Right Foot,0.03677261,,Normal
3857297,72,Poland,Robert Lewandowski,107.3,49,Open Play,Right Foot,0.09536816,,Normal
3857297,77,Saudi Arabia,Abdulelah Saad Hameed Al-Malki,103.2,34.7,Open Play,Left Foot,0.10027991,,Normal
3857297,80,Poland,Krzysztof Piątek,107.4,41.4,Open Play,Head,0.02819521,,Normal
3857297,81,Poland,Robert Lewandowski,107.2,44.6,Open Play,Left Foot,0.47824246,1,Normal
3857297,86,Saudi Arabia,Abdulrahman Al-Obood,118,48.2,Open Play,Head,0.041744728,,Normal
3857297,89,Poland,Robert Lewandowski,109.9,48.1,Open Play,Right Foot,0.4181081,,Lob
3857297,95,Saudi Arabia,Mohammed Kanoo,95.3,32.9,Open Play,Right Foot,0.046656966,,Normal
3857294,0,Netherlands,Memphis Depay,114.9,52.7,Open Play,Right Foot,0.04113277,,Half Volley
3857294,2,Qatar,Hassan Khalid Al Heidos,89.6,52,Open Play,Right Foot,0.015712837,,Normal
3857294,3,Netherlands,Daley Blind,114.1,29,Open Play,Right Foot,0.10723932,,Normal
3857294,3,Netherlands,Daley Blind,115.2,28.6,Open Play,Right Foot,0.042171385,,Volley
3857294,6,Netherlands,Cody Mathès Gakpo,93.2,29.5,Open Play,Right Foot,0.023612352,,Normal
3857294,13,Netherlands,Frenkie de Jong,96.9,32.3,Open Play,Right Foot,0.032602046,,Normal
3857294,13,Netherlands,Memphis Depay,107.4,31.3,Open Play,Right Foot,0.14338174,,Half Volley
3857294,18,Netherlands,Davy Klaassen,113,44.5,Open Play,Head,0.08364612,,Normal
3857294,24,Qatar,Abdelkarim Hassan Al Haj Fadlalla,109.2,45.5,Open Play,Right Foot,0.067132466,,Volley
3857294,25,Netherlands,Memphis Depay,113.6,30.5,Open Play,Right Foot,0.0753362,,Normal
3857294,25,Netherlands,Cody Mathès Gakpo,103.3,39.8,Open Play,Right Foot,0.14035599,1,Normal
3857294,28,Qatar,Ismaeel Mohammad Mohammad,93.9,39.3,Open Play,Right Foot,0.03016361,,Normal
3857294,47,Netherlands,Memphis Depay,93.6,49.7,Open Play,Right Foot,0.029451067,,Half Volley
3857294,48,Netherlands,Memphis Depay,116.4,34.2,Open Play,Right Foot,0.2959347,,Volley
3857294,48,Netherlands,Frenkie de Jong,117.6,40.3,Open Play,Right Foot,0.6883914,1,Half Volley
3857294,76,Qatar,Abdulaziz Hatem Mohammed Abdullah,94.7,53.1,Open Play,Right Foot,0.024495702,,Normal
3857294,87,Qatar,Pedro Miguel Correia,88.8,53.2,Open Play,Right Foot,0.00621196,,Normal
3857294,91,Netherlands,Steven Berghuis,102.2,59.1,Open Play,Left Foot,0.010698183,,Normal
3857266,5,France,Ousmane Dembélé,97.8,38,Open Play,Right Foot,0.04759094,,Normal
3857266,9,France,Adrien Rabiot,115,45.6,Open Play,Head,0.10936305,,Normal
3857266,12,France,Raphaël Varane,112.4,46.9,Open Play,Head,0.0425816,,Normal
3857266,14,France,Olivier Giroud,111.9,38.9,Open Play,Head,0.11903284,,Normal
3857266,20,France,Adrien Rabiot,108.9,44.3,Open Play,Head,0.04225832,,Normal
3857266,29,France,Jules Koundé,109,56.2,Open Play,Right Foot,0.02881258,,Half Volley
3857266,32,France,Antoine Griezmann,118.2,23.1,Open Play,Left Foot,0.010852635,,Normal
3857266,32,France,Aurélien Djani Tchouaméni,99.7,39.1,Open Play,Right Foot,0.054124165,,Normal
3857266,32,France,Ousmane Dembélé,108.2,48,Open Play,Left Foot,0.046849832,,Volley
3857266,33,France,Adrien Rabiot,100.1,24.5,Open Play,Left Foot,0.02230111,,Normal
3857266,35,Denmark,Andreas Evald Cornelius,107.4,55.8,Open Play,Right Foot,0.048269883,,Normal
3857266,36,France,Olivier Giroud,108.6,45.2,Open Play,Head,0.045027424,,Normal
3857266,39,France,Kylian Mbappé Lottin,106,43.8,Open Play,Right Foot,0.18605462,,Normal
3857266,44,Denmark,Christian Dannemann Eriksen,83,42.5,Open Play,Right Foot,0.006951803,,Normal
3857266,47,France,Kylian Mbappé Lottin,98.6,18.5,Open Play,Right Foot,0.011081066,,Normal
3857266,55,France,Kylian Mbappé Lottin,104.1,30.1,Open Play,Left Foot,0.03630777,,Normal
3857266,59,France,Antoine Griezmann,102.6,38.8,Open Play,Left Foot,0.21733604,,Half Volley
3857266,60,France,Kylian Mbappé Lottin,110.8,31.3,Open Play,Right Foot,0.08505598,1,Half Volley
3857266,67,Denmark,Joachim Andersen,112.2,43.9,Open Play,Head,0.082872435,,Normal
3857266,67,Denmark,Andreas Christensen,113,37.6,Open Play,Head,0.25384808,1,Normal
3857266,72,Denmark,Jesper Lindstrøm,107.4,33,Open Play,Right Foot,0.18929456,,Normal
3857266,73,Denmark,Christian Dannemann Eriksen,93.3,45.1,Open Play,Left Foot,0.0264413,,Normal
3857266,77,France,Aurélien Djani Tchouaméni,113.7,37.7,Open Play,Head,0.22405402,,Diving Header
3857266,78,France,Jules Koundé,110.7,40.7,Open Play,Head,0.106879756,,Normal
3857266,79,France,Adrien Rabiot,112.7,47.3,Open Play,Left Foot,0.080693014,,Overhead Kick
3857266,80,Denmark,Martin Braithwaite Christensen,110,45.1,Open Play,Right Foot,0.23786028,,Normal
3857266,83,Denmark,Pierre-Emile Højbjerg,87.2,48.7,Open Play,Right Foot,0.015153575,,Normal
3857266,85,France,Kylian Mbappé Lottin,117.8,36.5,Open Play,Other,0.38353118,1,Normal
3857266,88,Denmark,Joachim Andersen,94.3,53.4,Open Play,Left Foot,0.014218964,,Normal
3857266,90,France,Kylian Mbappé Lottin,99.4,25.5,Open Play,Right Foot,0.033781487,,Half Volley
3857266,96,Denmark,Joakim Mæhle,87.5,42.4,Open Play,Right Foot,0.013632962,,Half Volley
3857284,13,Germany,Joshua Kimmich,93,31.2,Open Play,Right Foot,0.022911863,,Normal
3857284,15,Germany,Antonio Rüdiger,110.5,50.6,Open Play,Head,0.026021937,,Normal
3857284,19,Germany,Joshua Kimmich,96.9,39.6,Open Play,Right Foot,0.05193508,,Normal
3857284,25,Germany,İlkay Gündoğan,99.7,29.6,Open Play,Right Foot,0.042519,,Normal
3857284,27,Germany,İlkay Gündoğan,94.4,42.8,Open Play,Right Foot,0.041637745,,Normal
3857284,28,Germany,İlkay Gündoğan,105.3,36.8,Open Play,Right Foot,0.12241382,,Normal
3857284,32,Germany,İlkay Gündoğan,108,40,Penalty,Right Foot,0.7835,1,Normal
3857284,37,Germany,Serge Gnabry,93.1,48.2,Open Play,Left Foot,0.028658802,,Normal
3857284,37,Germany,Jamal Musiala,108.5,28.3,Open Play,Right Foot,0.03933018,,Normal
3857284,40,Germany,İlkay Gündoğan,93.3,39,Open Play,Right Foot,0.031919174,,Normal
3857284,41,Germany,Joshua Kimmich,97,42.2,Open Play,Right Foot,0.05113006,,Normal
3857284,44,Germany,Jamal Musiala,101.9,45.1,Open Play,Right Foot,0.06614002,,Normal
3857284,48,Germany,Joshua Kimmich,100.3,40.5,Open Play,Left Foot,0.047906045,,Half Volley
3857284,48,Germany,Serge Gnabry,114.3,29.9,Open Play,Left Foot,0.21508263,,Normal
3857284,50,Japan,Daizen Maeda,111,34.3,Open Play,Head,0.07710243,,Normal
3857284,46,Germany,Serge Gnabry,108.3,57.9,Open Play,Right Foot,0.013327111,,Normal
3857284,49,Japan,Daichi Kamada,103.3,47.4,Open Play,Right Foot,0.06444196,,Normal
3857284,50,Germany,Jamal Musiala,107.2,41,Open Play,Right Foot,0.15860753,,Normal
3857284,57,Japan,Takuma Asano,114.7,49.4,Open Play,Head,0.06737846,,Normal
3857284,59,Germany,İlkay Gündoğan,103,40,Open Play,Right Foot,0.10696415,,Normal
3857284,60,Japan,Takuma Asano,106.4,25.8,Open Play,Left Foot,0.06586899,,Normal
3857284,65,Japan,Takuma Asano,106.9,26.5,Open Play,Left Foot,0.029970925,,Normal
3857284,66,Japan,Ko Itakura,112.6,51.3,Open Play,Head,0.034016185,,Normal
3857284,67,Japan,Takuma Asano,112.5,51.1,Open Play,Right Foot,0.0360808,,Normal
3857284,69,Germany,Jonas Hofmann,111.1,48.5,Open Play,Right Foot,0.32657883,,Half Volley
3857284,69,Germany,Serge Gnabry,103.3,57.9,Open Play,Left Foot,0.02483029,,Normal
3857284,70,Germany,Serge Gnabry,112.2,43.5,Open Play,Head,0.11167552,,Normal
3857284,70,Germany,Serge Gnabry,117.7,49.5,Open Play,Right Foot,0.0550312,,Normal
3857284,72,Japan,Junya Ito,109.2,36.3,Open Play,Right Foot,0.06845111,,Half Volley
3857284,72,Japan,Hiroki Sakai,113.4,46.3,Open Play,Right Foot,0.28772855,,Half Volley
3857284,74,Japan,Takumi Minamino,112.8,24.4,Open Play,Left Foot,0.013784891,,Normal
3857284,74,Japan,Ritsu Doan,112.1,41.5,Open Play,Left Foot,0.4777511,1,Normal
3857284,79,Germany,Antonio Rüdiger,115.5,39.4,Open Play,Head,0.18550046,,Normal
3857284,82,Japan,Takuma Asano,117.7,50.2,Open Play,Right Foot,0.02668418,1,Normal
3857284,89,Germany,Niclas Füllkrug,106.9,41,Open Play,Head,0.031593546,,Normal
3857284,93,Germany,Antonio Rüdiger,86.2,37.2,Open Play,Right Foot,0.017847534,,Normal
3857284,94,Germany,Leon Goretzka,100.3,40.9,Open Play,Right Foot,0.088851534,,Half Volley
3857284,97,Germany,Niklas Süle,116.5,31.6,Open Play,Right Foot,0.07610536,,Volley
3857254,2,Tunisia,Youssef Msakni,92.6,52,Open Play,Right Foot,0.023819994,,Normal
3857254,4,Tunisia,Issam Jebali,114,54.8,Open Play,Left Foot,0.014059674,,Normal
3857254,10,Tunisia,Mohamed Dräger,93.4,44.5,Open Play,Right Foot,0.033114884,,Normal
3857254,11,Tunisia,Youssef Msakni,114.7,29.6,Open Play,Head,0.04366076,,Normal
3857254,22,Denmark,Kasper Dolberg,115.3,32.5,Open Play,Right Foot,0.124032564,,Volley
3857254,22,Denmark,Joachim Andersen,99.7,30.3,Open Play,Left Foot,0.02765422,,Half Volley
3857254,32,Denmark,Pierre-Emile Højbjerg,95.4,19,Open Play,Right Foot,0.008709067,,Normal
3857254,38,Tunisia,Yassine Meriah,111.4,49.3,Open Play,Right Foot,0.046073906,,Half Volley
3857254,38,Tunisia,Aïssa Bilal Laïdouni,115,52.2,Open Play,Right Foot,0.06712157,,Normal
3857254,42,Tunisia,Issam Jebali,112,44.9,Open Play,Right Foot,0.4656446,,Lob
3857254,42,Tunisia,Ellyes Joris Skhiri,99.8,40.9,Open Play,Left Foot,0.059586592,,Half Volley
3857254,45,Tunisia,Issam Jebali,112.1,47.5,Open Play,Head,0.11338296,,Normal
3857254,45,Tunisia,Youssef Msakni,114.7,48.7,Open Play,Right Foot,0.07208876,,Volley
3857254,50,Tunisia,Mohamed Dräger,92.2,49.3,Open Play,Right Foot,0.020917216,,Normal
3857254,52,Tunisia,Ellyes Joris Skhiri,99.5,39.6,Open Play,Right Foot,0.041405495,,Volley
3857254,52,Tunisia,Dylan Daniel Mahmoud Bronn,103.9,36.4,Open Play,Right Foot,0.059058707,,Half Volley
3857254,56,Denmark,Kasper Dolberg,117,35,Open Play,Head,0.25651878,,Normal
3857254,68,Denmark,Christian Dannemann Eriksen,99.2,36.8,Open Play,Left Foot,0.08509644,,Normal
3857254,69,Denmark,Andreas Christensen,117.4,37,Open Play,Head,0.27134958,,Normal
3857254,69,Denmark,Andreas Evald Cornelius,118.2,43.9,Open Play,Head,0.5683119,,Normal
3857254,75,Denmark,Mathias Jensen,102.5,24.2,Open Play,Right Foot,0.02872357,,Normal
3857254,91,Denmark,Andreas Evald Cornelius,114.4,36.8,Open Play,Head,0.14539434,,Normal
3857254,91,Denmark,Joakim Mæhle,95,30.2,Open Play,Right Foot,0.028684001,,Normal
3857254,96,Denmark,Andreas Evald Cornelius,108.8,46.4,Open Play,Head,0.022084296,,Normal
3857265,6,Poland,Robert Lewandowski,110.6,37.2,Open Play,Head,0.056964528,,Normal
3857265,11,Mexico,Héctor Alfredo Moreno Herrera,114.5,42.4,Open Play,Head,0.1766503,,Normal
3857265,25,Mexico,Ernesto Alexis Vega Rojas,113.2,34.6,Open Play,Head,0.098180205,,Normal
3857265,43,Mexico,Ernesto Alexis Vega Rojas,108.5,23.7,Open Play,Left Foot,0.025630916,,Volley
3857265,44,Mexico,Jorge Eduardo Sánchez Ramos,110.1,60.7,Open Play,Right Foot,0.0069717234,,Normal
3857265,46,Mexico,Luis Gerardo Chávez Magallón,92.1,56.9,Open Play,Left Foot,0.008207667,,Normal
3857265,51,Mexico,Hirving Rodrigo Lozano Bahena,93.9,25.2,Open Play,Right Foot,0.02413981,,Normal
3857265,57,Poland,Robert Lewandowski,108.1,40,Penalty,Right Foot,0.7835,,Normal
3857265,57,Poland,Jakub Kamiński,113.4,48.8,Open Play,Right Foot,0.10166888,,Normal
3857265,59,Mexico,Ernesto Alexis Vega Rojas,107.9,29.9,Open Play,Right Foot,0.0609232,,Normal
3857265,63,Mexico,Henry Josué Martín Mex,106.7,35.1,Open Play,Head,0.06434309,,Normal
3857265,65,Mexico,Ernesto Alexis Vega Rojas,102.7,60.6,Open Play,Right Foot,0.009746956,,Normal
3857265,79,Mexico,Ernesto Alexis Vega Rojas,93,24.5,Open Play,Right Foot,0.014301864,,Half Volley
3857265,81,Poland,Jakub Piotr Kiwior,113.3,41.7,Open Play,Head,0.12449861,,Normal
3857265,93,Poland,Jakub Kamiński,109.4,24.8,Open Play,Left Foot,0.04959144,,Normal
3857265,95,Poland,Grzegorz Krychowiak,90.9,48.7,Open Play,Right Foot,0.02170277,,Normal
3857265,95,Mexico,Carlos Uriel Antuna Romero,101.9,56.4,Open Play,Left Foot,0.0400392,,Normal
3857301,3,Senegal,Ismaïla Sarr,113.5,52.4,Open Play,Right Foot,0.07323868,,Normal
3857301,8,Senegal,Nampalys Mendy,93.8,39.3,Open Play,Right Foot,0.025409508,,Half Volley
3857301,14,Qatar,Akram Hassan Afif,92.5,41.5,Open Play,Right Foot,0.019990891,,Half Volley
3857301,15,Senegal,Krépin Diatta,111.2,26.7,Open Play,Left Foot,0.039485876,,Normal
3857301,16,Senegal,Famara Diedhiou,112.9,38.6,Open Play,Head,0.14633009,,Normal
3857301,23,Senegal,Idrissa Gana Gueye,95.4,52.7,Open Play,Right Foot,0.029332913,,Normal
3857301,25,Qatar,Abdelkarim Hassan Al Haj Fadlalla,93.6,20.3,Open Play,Left Foot,0.009041326,,Normal
3857301,40,Senegal,Boulaye Dia,107.2,33.3,Open Play,Right Foot,0.23054633,1,Normal
3857301,47,Senegal,Famara Diedhiou,112.5,48.1,Open Play,Head,0.038498666,1,Normal
3857301,54,Qatar,Abdelkarim Hassan Al Haj Fadlalla,111.6,39.3,Open Play,Right Foot,0.16305494,,Half Volley
3857301,56,Senegal,Ismaïla Sarr,112.1,27.2,Open Play,Left Foot,0.030363984,,Half Volley
3857301,58,Senegal,Famara Diedhiou,108.8,48.6,Open Play,Right Foot,0.05329144,,Half Volley
3857301,60,Qatar,Abdelkarim Hassan Al Haj Fadlalla,89.5,22.9,Open Play,Right Foot,0.006098259,,Normal
3857301,62,Qatar,Almoez Ali Zainalabiddin Abdulla,102.6,34.4,Open Play,Left Foot,0.21404111,,Normal
3857301,66,Qatar,Ismaeel Mohammad Mohammad,113.2,40.5,Open Play,Other,0.3277431,,Normal
3857301,68,Senegal,Nampalys Mendy,107.3,53.4,Open Play,Right Foot,0.067961,,Normal
3857301,77,Qatar,Mohammed Muntari,110.1,38.7,Open Play,Head,0.072239615,1,Normal
3857301,80,Senegal,Boulaye Dia,107.1,38.8,Open Play,Head,0.052429575,,Normal
3857301,83,Senegal,Cheikh Ahmadou Bamba Mbacke Dieng,107.8,45.3,Open Play,Right Foot,0.11607656,1,Normal
3857301,88,Qatar,Abdelkarim Hassan Al Haj Fadlalla,95.4,52.1,Open Play,Left Foot,0.023370314,,Normal
3857301,89,Qatar,Mohammed Muntari,110.5,39.5,Open Play,Head,0.06740542,,Normal
3857301,93,Qatar,Almoez Ali Zainalabiddin Abdulla,97.1,41.8,Open Play,Left Foot,0.057101198,,Normal
3857268,0,Belgium,Michy Batshuayi Tunga,91.7,31.8,Open Play,Right Foot,0.017552001,,Normal
3857268,1,Canada,Stephen Antunes Eustáquio,109.8,50,Open Play,Right Foot,0.0798905,,Normal
3857268,6,Canada,Jonathan David,111.4,42.8,Open Play,Right Foot,0.12589528,,Half Volley
3857268,7,Canada,Tajon Buchanan,106.2,35.6,Open Play,Right Foot,0.05664073,,Half Volley
3857268,10,Canada,Alphonso Davies,108.1,40.1,Penalty,Left Foot,0.7835,,Normal
3857268,10,Canada,Jonathan David,110.4,34.6,Open Play,Right Foot,0.20472932,,Volley
3857268,12,Canada,Richie Laryea,105,56.4,Open Play,Left Foot,0.033730526,,Normal
3857268,12,Canada,Jonathan David,107.7,45.9,Open Play,Left Foot,0.08619453,,Normal
3857268,15,Canada,David Junior Hoilett,104.9,53.9,Open Play,Left Foot,0.04071268,,Normal
3857268,22,Belgium,Michy Batshuayi Tunga,112.3,50.2,Open Play,Right Foot,0.04664896,,Normal
3857268,26,Canada,Atiba Hutchinson,98.1,44.7,Open Play,Right Foot,0.04634635,,Normal
3857268,29,Canada,Alistair Johnston,108.1,56.3,Open Play,Right Foot,0.033541974,,Normal
3857268,30,Canada,Jonathan David,104.4,37.5,Open Play,Right Foot,0.08845105,,Normal
3857268,31,Canada,Jonathan David,111.1,34.1,Open Play,Head,0.088843234,,Normal
3857268,32,Belgium,Michy Batshuayi Tunga,111.8,51.3,Open Play,Right Foot,0.08121458,,Volley
3857268,43,Belgium,Michy Batshuayi Tunga,109,36.1,Open Play,Left Foot,0.24992359,1,Half Volley
3857268,46,Canada,Tajon Buchanan,112.6,42.5,Open Play,Left Foot,0.29588586,,Half Volley
3857268,48,Canada,Stephen Antunes Eustáquio,100.5,38.5,Open Play,Right Foot,0.048581414,,Half Volley
3857268,47,Canada,Jonathan David,111.7,36.9,Open Play,Head,0.120068476,,Normal
3857268,49,Canada,Stephen Antunes Eustáquio,97.8,52.7,Open Play,Right Foot,0.03604073,,Normal
3857268,62,Canada,Tajon Buchanan,98.3,34.5,Open Play,Right Foot,0.0587075,,Normal
3857268,66,Canada,Richie Laryea,101.7,54.6,Open Play,Right Foot,0.022910038,,Normal
3857268,66,Belgium,Michy Batshuayi Tunga,103.9,43,Open Play,Right Foot,0.0897183,,Normal
3857268,76,Canada,Jonathan David,103.1,38.1,Open Play,Left Foot,0.04574546,,Normal
3857268,79,Canada,Cyle Larin,108.2,44.1,Open Play,Head,0.07200206,,Normal
3857268,84,Belgium,Leander Dendoncker,112.5,43.5,Open Play,Head,0.08894938,,Normal
3857268,85,Belgium,Kevin De Bruyne,96.6,39.5,Open Play,Right Foot,0.061057936,,Normal
3857268,85,Canada,Cyle Larin,111.7,37.5,Open Play,Head,0.111036494,,Normal
3857268,90,Belgium,Thomas Meunier,98,55.5,Open Play,Right Foot,0.025805552,,Normal
3857268,90,Belgium,Kevin De Bruyne,114.3,59.2,Open Play,Right Foot,0.009170555,,Normal
3857268,91,Canada,Cyle Larin,111.1,36.1,Open Play,Head,0.06675813,,Normal
3857269,5,Switzerland,Silvan Widmer,114.9,30,Open Play,Right Foot,0.05117428,,Volley
3857269,26,Brazil,Vinícius José Paixão de Oliveira Júnior,112.1,34,Open Play,Right Foot,0.21638125,,Volley
3857269,27,Brazil,Carlos Henrique Casimiro,94.3,39.7,Open Play,Right Foot,0.023129713,,Half Volley
3857269,30,Brazil,Raphael Dias Belloli,90.1,46.2,Open Play,Left Foot,0.02201561,,Normal
3857269,31,Brazil,Richarlison de Andrade,104.2,41.2,Open Play,Head,0.022230485,,Normal
3857269,36,Brazil,Éder Gabriel Militão,93.2,45,Open Play,Right Foot,0.02857021,,Normal
3857269,43,Brazil,Thiago Emiliano da Silva,115,43.5,Open Play,Head,0.14148508,,Normal
3857269,52,Switzerland,Djibril Sow,112.6,48.8,Open Play,Right Foot,0.087867536,,Normal
3857269,53,Switzerland,Ruben Vargas,104.3,26.2,Open Play,Right Foot,0.029704679,,Normal
3857269,54,Switzerland,Manuel Obafemi Akanji,103.5,43.9,Open Play,Head,0.028123023,,Normal
3857269,59,Switzerland,Djibril Sow,99.4,37,Open Play,Right Foot,0.0625126,,Normal
3857269,59,Switzerland,Edimilson Fernandes,97.4,42.8,Open Play,Right Foot,0.029247057,,Normal
3857269,69,Brazil,Marcos Aoás Corrêa,110.6,37.4,Open Play,Head,0.07814184,,Normal
3857269,71,Brazil,Richarlison de Andrade,107,26.5,Open Play,Left Foot,0.038312852,,Normal
3857269,80,Brazil,Bruno Guimarães Rodriguez Moura,102.2,47.4,Open Play,Head,0.021188514,,Normal
3857269,82,Brazil,Carlos Henrique Casimiro,106.3,29.4,Open Play,Right Foot,0.068805926,1,Half Volley
3857269,86,Brazil,Rodrygo Silva de Goes,109.7,25.4,Open Play,Right Foot,0.04824855,,Normal
3857269,86,Brazil,Antony Matheus dos Santos,102.1,56.6,Open Play,Left Foot,0.020722246,,Normal
3857269,93,Brazil,Rodrygo Silva de Goes,105.8,41.8,Open Play,Right Foot,0.19349767,,Normal
3869321,4,Argentina,Rodrigo Javier De Paul,101.6,53.3,Open Play,Right Foot,0.02377054,,Half Volley
3869321,21,Argentina,Lionel Andrés Messi Cuccittini,96.6,50.3,Open Play,Left Foot,0.037832856,,Normal
3869321,23,Netherlands,Steven Bergwijn,101.6,32.9,Open Play,Left Foot,0.089517,,Half Volley
3869321,32,Argentina,Rodrigo Javier De Paul,97.6,42.3,Open Play,Right Foot,0.049762752,,Normal
3869321,34,Argentina,Nahuel Molina Lucero,109.1,42.4,Open Play,Right Foot,0.43442267,1,Normal
3869321,39,Argentina,Lionel Andrés Messi Cuccittini,104,32.2,Open Play,Right Foot,0.03387043,,Normal
3869321,62,Argentina,Lionel Andrés Messi Cuccittini,96,33.3,Free Kick,Left Foot,0.07608311,,Normal
3869321,72,Argentina,Lionel Andrés Messi Cuccittini,108,40,Penalty,Left Foot,0.7835,1,Normal
3869321,82,Netherlands,Wout Weghorst,108.7,46.4,Open Play,Head,0.047416847,1,Normal
3869321,84,Netherlands,Steven Berghuis,104.6,53.3,Open Play,Left Foot,0.032538008,,Half Volley
3869321,89,Netherlands,Denzel Dumfries,113.5,52.9,Open Play,Right Foot,0.047394842,,Half Volley
3869321,92,Netherlands,Steven Berghuis,97.2,37.9,Free Kick,Left Foot,0.08017064,,Normal
3869321,100,Netherlands,Wout Weghorst,111.8,39.9,Open Play,Left Foot,0.21959315,1,Normal
3869321,109,Argentina,Lionel Andrés Messi Cuccittini,101.1,53.3,Open Play,Left Foot,0.035418287,,Normal
3869321,112,Netherlands,Luuk de Jong,110.9,28.4,Open Play,Left Foot,0.05290734,,Volley
3869321,113,Argentina,Lautaro Javier Martínez,109.5,45.9,Open Play,Right Foot,0.2245604,,Normal
3869321,114,Argentina,Enzo Fernandez,94.2,43.8,Open Play,Left Foot,0.032085553,,Normal
3869321,115,Argentina,Germán Alejandro Pezzella,112.5,31.3,Open Play,Head,0.04452438,,Normal
3869321,118,Argentina,Lautaro Javier Martínez,97.6,38.6,Open Play,Left Foot,0.08241133,,Normal
3869321,119,Argentina,Lionel Andrés Messi Cuccittini,96.6,41.6,Open Play,Left Foot,0.04201436,,Normal
3869321,120,Argentina,Enzo Fernandez,97.2,49.3,Open Play,Right Foot,0.038940463,,Normal
3869321,120,Netherlands,Virgil van Dijk,108.1,40.1,Penalty,Right Foot,0.7835,,Normal
3869321,121,Argentina,Lionel Andrés Messi Cuccittini,108.1,40.1,Penalty,Left Foot,0.7835,1,Normal
3869321,121,Netherlands,Steven Berghuis,108.1,40.1,Penalty,Left Foot,0.7835,,Normal
3869321,122,Argentina,Leandro Daniel Paredes,108.1,40.1,Penalty,Right Foot,0.7835,1,Normal
3869321,123,Netherlands,Teun Koopmeiners,108.1,40.1,Penalty,Left Foot,0.7835,1,Normal
3869321,124,Argentina,Gonzalo Ariel Montiel,108.1,40.1,Penalty,Right Foot,0.7835,1,Normal
3869321,124,Netherlands,Wout Weghorst,108.1,40.1,Penalty,Right Foot,0.7835,1,Normal
3869321,126,Argentina,Enzo Fernandez,108.1,40.1,Penalty,Right Foot,0.7835,,Normal
